,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2022-06-23 22:45:00+00:00,,,,,583.0,0.0,,396.0,,,,85.0,,0.0,85.0,,,,,,,,0.0,,,,,,,735.0,619.0,885.0,,,861.0,,,,,,,,,,,,,,,,,,906.0,,,390.0,,,,,,,,,,,202.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,269.0,,0.0,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-23 23:00:00+00:00,1.0,2.0,0.0,0.0,449.0,0.0,210.0,423.0,587.0,11.0,0.0,74.0,146.0,0.0,74.0,0.0,379.0,218.0,143.0,410.0,187.0,616.0,8.0,0.0,2032.0,1947.0,1115.0,0.0,1438.0,769.0,581.0,1247.0,773.0,357.0,1127.0,1423.0,700.0,0.0,0.0,0.0,626.0,1743.0,1081.0,1014.0,0.0,0.0,12.0,998.0,180.0,0.0,0.0,2210.0,906.0,2459.0,1.0,469.0,0.0,33.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,708.0,257.0,688.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,53.0,0.0,0.0,0.0,485.0,22.0,116.0,0.0,170.0,0.0,158.0,250.0,0.0,1102.0,407.0,0.0,0.0,0.0,1552.0,62.0,358.0,0.0,408.0,1542.0,0.0,0.0,0.0,860.0,0.0,28.0,118.0,352.0,281.0,0.0,236.0,0.0,0.0,0.0,0.0,1698.0,955.0,562.0,446.0,596.0,0.0,0.0,,901.0,0.0,1467.0,0.0,1.0,355.0
2022-06-23 23:15:00+00:00,,,,,475.0,0.0,,453.0,,,,72.0,,0.0,72.0,,,,,,,,0.0,,,,,,,805.0,577.0,1321.0,,,1135.0,,,,,,,,,,,,,,,,,,906.0,,,468.0,,,,,,,,,,,240.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,452.0,,0.0,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-23 23:30:00+00:00,,,,,523.0,0.0,,425.0,,,,31.0,,0.0,31.0,,,,,,,,5.0,,,,,,,772.0,578.0,1181.0,,,1187.0,,,,,,,,,,,,,,,,,,906.0,,,469.0,,,,,,,,,,,241.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,304.0,,0.0,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-23 23:45:00+00:00,,,,,568.0,0.0,,421.0,,,,70.0,,0.0,70.0,,,,,,,,0.0,,,,,,,842.0,590.0,1248.0,,,1228.0,,,,,,,,,,,,,,,,,,906.0,,,496.0,,,,,,,,,,,238.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,442.0,,0.0,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 00:00:00+00:00,2.0,1.0,0.0,0.0,560.0,0.0,210.0,397.0,660.0,3.0,0.0,70.0,331.0,0.0,70.0,0.0,386.0,204.0,176.0,386.0,203.0,567.0,0.0,0.0,1898.0,1803.0,1106.0,0.0,1399.0,944.0,720.0,1342.0,807.0,225.0,1430.0,1265.0,700.0,0.0,0.0,0.0,647.0,1715.0,1154.0,1014.0,0.0,0.0,0.0,1222.0,280.0,0.0,0.0,2195.0,986.0,2444.0,0.0,549.0,91.0,16.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,753.0,326.0,664.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,281.0,0.0,0.0,0.0,531.0,28.0,146.0,0.0,170.0,0.0,210.0,259.0,0.0,881.0,415.0,0.0,0.0,0.0,1531.0,55.0,0.0,0.0,252.0,1678.0,0.0,0.0,0.0,916.0,0.0,13.0,112.0,448.0,316.0,0.0,272.0,0.0,0.0,0.0,0.0,1482.0,870.0,729.0,504.0,598.0,1.0,0.0,,919.0,0.0,1348.0,0.0,0.0,360.0
2022-06-24 00:15:00+00:00,,,,,452.0,0.0,,378.0,,,,103.0,,0.0,103.0,,,,,,,,0.0,,,,,,,931.0,734.0,1346.0,,,1379.0,,,,,,,,,,,,,,,,,,986.0,,,550.0,,,,,,,,,,,349.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,580.0,,0.0,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,1.0,,,,,,,,
2022-06-24 00:30:00+00:00,,,,,387.0,0.0,,399.0,,,,106.0,,0.0,106.0,,,,,,,,0.0,,,,,,,883.0,734.0,1297.0,,,1437.0,,,,,,,,,,,,,,,,,,986.0,,,549.0,,,,,,,,,,,324.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,495.0,,0.0,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 00:45:00+00:00,,,,,413.0,0.0,,397.0,,,,88.0,,0.0,88.0,,,,,,,,0.0,,,,,,,855.0,684.0,1324.0,,,1505.0,,,,,,,,,,,,,,,,,,986.0,,,631.0,,,,,,,,,,,312.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,620.0,,0.0,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,1.0,,,,,,,,
2022-06-24 01:00:00+00:00,1.0,6.0,0.0,0.0,467.0,0.0,253.0,320.0,800.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,391.0,214.0,162.0,424.0,214.0,254.0,0.0,0.0,1958.0,1670.0,1256.0,0.0,1062.0,890.0,170.0,1503.0,593.0,232.0,1743.0,1131.0,700.0,0.0,0.0,0.0,630.0,1706.0,847.0,1014.0,0.0,0.0,530.0,1330.0,311.0,0.0,0.0,2114.0,1001.0,2719.0,69.0,793.0,536.0,26.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,863.0,442.0,509.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,211.0,0.0,0.0,0.0,560.0,14.0,196.0,0.0,198.0,0.0,220.0,260.0,0.0,1220.0,0.0,0.0,0.0,0.0,1447.0,57.0,0.0,0.0,363.0,1498.0,0.0,0.0,0.0,762.0,0.0,34.0,200.0,481.0,381.0,0.0,378.0,0.0,0.0,0.0,0.0,1783.0,1021.0,533.0,286.0,597.0,28.0,0.0,,889.0,0.0,1119.0,0.0,1.0,360.0
2022-06-24 01:15:00+00:00,,,,,549.0,0.0,,282.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,914.0,138.0,1593.0,,,1916.0,,,,,,,,,,,,,,,,,,1001.0,,,792.0,,,,,,,,,,,452.0,,0.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,47.0,,,,,,,,
2022-06-24 01:30:00+00:00,,,,,603.0,0.0,,248.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,840.0,185.0,1607.0,,,1763.0,,,,,,,,,,,,,,,,,,1001.0,,,793.0,,,,,,,,,,,450.0,,0.0,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,59.0,,,,,,,,
2022-06-24 01:45:00+00:00,,,,,655.0,0.0,,252.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,805.0,191.0,1639.0,,,1646.0,,,,,,,,,,,,,,,,,,1001.0,,,769.0,,,,,,,,,,,445.0,,0.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,63.0,,,,,,,,
2022-06-24 02:00:00+00:00,0.0,11.0,0.0,0.0,716.0,0.0,250.0,276.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,209.0,186.0,410.0,199.0,250.0,0.0,0.0,1786.0,1815.0,1454.0,0.0,1118.0,775.0,528.0,1425.0,366.0,128.0,1461.0,678.0,700.0,0.0,0.0,0.0,632.0,1622.0,754.0,1014.0,0.0,0.0,852.0,1381.0,363.0,0.0,0.0,2051.0,1001.0,2819.0,23.0,724.0,880.0,31.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,863.0,487.0,600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,339.0,0.0,58.0,0.0,561.0,7.0,185.0,0.0,260.0,0.0,204.0,246.0,0.0,983.0,0.0,0.0,0.0,0.0,1217.0,66.0,0.0,0.0,482.0,1677.0,0.0,0.0,0.0,877.0,0.0,26.0,189.0,436.0,361.0,0.0,343.0,0.0,0.0,0.0,0.0,1831.0,1280.0,673.0,58.0,579.0,66.0,0.0,,830.0,0.0,1247.0,0.0,0.0,347.0
2022-06-24 02:15:00+00:00,,,,,700.0,0.0,,310.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,802.0,526.0,1384.0,,,1519.0,,,,,,,,,,,,,,,,,,1001.0,,,724.0,,,,,,,,,,,427.0,,0.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,60.0,,,,,,,,
2022-06-24 02:30:00+00:00,,,,,735.0,0.0,,300.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,777.0,523.0,1432.0,,,1444.0,,,,,,,,,,,,,,,,,,1001.0,,,724.0,,,,,,,,,,,460.0,,0.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,67.0,,,,,,,,
2022-06-24 02:45:00+00:00,,,,,711.0,0.0,,310.0,,,,12.0,,0.0,12.0,,,,,,,,0.0,,,,,,,788.0,467.0,1521.0,,,1387.0,,,,,,,,,,,,,,,,,,1001.0,,,789.0,,,,,,,,,,,438.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,60.0,,,,,,,,
2022-06-24 03:00:00+00:00,0.0,58.0,0.0,0.0,877.0,0.0,253.0,233.0,814.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,340.0,222.0,295.0,456.0,233.0,139.0,0.0,0.0,1714.0,1836.0,1588.0,0.0,1019.0,867.0,93.0,1633.0,360.0,228.0,1490.0,624.0,700.0,0.0,0.0,0.0,608.0,1617.0,882.0,1009.0,0.0,0.0,852.0,1360.0,483.0,0.0,0.0,2280.0,1001.0,2820.0,0.0,919.0,759.0,83.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,949.0,554.0,453.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,226.0,0.0,0.0,0.0,589.0,0.0,224.0,0.0,354.0,0.0,156.0,217.0,0.0,1072.0,0.0,0.0,0.0,0.0,1191.0,72.0,0.0,0.0,664.0,1623.0,0.0,0.0,0.0,828.0,0.0,3.0,218.0,391.0,367.0,0.0,393.0,0.0,0.0,0.0,0.0,2000.0,1857.0,573.0,26.0,543.0,84.0,0.0,,796.0,0.0,1181.0,0.0,0.0,356.0
2022-06-24 03:15:00+00:00,,,,,917.0,0.0,,175.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,871.0,74.0,1629.0,,,1228.0,,,,,,,,,,,,,,,,,,1001.0,,,919.0,,,,,,,,,,,573.0,,0.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,96.0,,,,,,,,
2022-06-24 03:30:00+00:00,,,,,895.0,0.0,,174.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,936.0,62.0,1576.0,,,1098.0,,,,,,,,,,,,,,,,,,1001.0,,,919.0,,,,,,,,,,,558.0,,0.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,85.0,,,,,,,,
2022-06-24 03:45:00+00:00,,,,,837.0,0.0,,155.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,811.0,160.0,1456.0,,,972.0,,,,,,,,,,,,,,,,,,1001.0,,,919.0,,,,,,,,,,,529.0,,0.0,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,72.0,,,,,,,,
2022-06-24 04:00:00+00:00,0.0,101.0,0.0,0.0,1039.0,0.0,250.0,103.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,189.0,515.0,389.0,122.0,210.0,0.0,0.0,2322.0,1569.0,1282.0,0.0,964.0,645.0,611.0,1392.0,634.0,348.0,659.0,1217.0,700.0,0.0,0.0,0.0,575.0,1458.0,766.0,969.0,0.0,0.0,138.0,677.0,212.0,0.0,0.0,2311.0,1001.0,2720.0,0.0,806.0,322.0,200.0,0.0,509.0,17.0,0.0,0.0,0.0,0.0,720.0,461.0,174.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,481.0,0.0,14.0,0.0,586.0,0.0,249.0,0.0,325.0,0.0,7.0,123.0,0.0,789.0,50.0,0.0,0.0,0.0,1580.0,78.0,0.0,0.0,785.0,1420.0,0.0,0.0,0.0,742.0,0.0,0.0,346.0,347.0,327.0,0.0,441.0,0.0,0.0,0.0,0.0,2052.0,2176.0,649.0,9.0,479.0,22.0,0.0,,644.0,0.0,951.0,0.0,3.0,276.0
2022-06-24 04:15:00+00:00,,,,,937.0,0.0,,120.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,586.0,669.0,1337.0,,,495.0,,,,,,,,,,,,,,,,,,1001.0,,,808.0,,,,,,,,,,,378.0,,0.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,329.0,,0.0,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 04:30:00+00:00,,,,,943.0,0.0,,141.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,736.0,654.0,1289.0,,,332.0,,,,,,,,,,,,,,,,,,1001.0,,,807.0,,,,,,,,,,,368.0,,0.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,271.0,,0.0,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 04:45:00+00:00,,,,,914.0,0.0,,172.0,,,,0.0,,0.0,0.0,,,,,,,,12.0,,,,,,,782.0,655.0,1238.0,,,181.0,,,,,,,,,,,,,,,,,,1001.0,,,807.0,,,,,,,,,,,379.0,,0.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,129.0,,0.0,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 05:00:00+00:00,0.0,115.0,0.0,0.0,1106.0,0.0,251.0,116.0,835.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,90.0,189.0,607.0,393.0,134.0,182.0,45.0,530.0,2611.0,1488.0,1095.0,0.0,943.0,482.0,694.0,794.0,469.0,616.0,313.0,1192.0,700.0,0.0,0.0,0.0,598.0,1482.0,479.0,913.0,0.0,0.0,49.0,0.0,33.0,0.0,0.0,2186.0,961.0,2485.0,0.0,411.0,0.0,252.0,0.0,509.0,130.0,0.0,0.0,0.0,0.0,622.0,314.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,473.0,0.0,55.0,0.0,632.0,0.0,292.0,0.0,288.0,0.0,0.0,85.0,0.0,928.0,100.0,0.0,0.0,0.0,1618.0,77.0,127.0,0.0,904.0,1385.0,0.0,0.0,0.0,741.0,0.0,62.0,271.0,239.0,303.0,0.0,464.0,0.0,0.0,0.0,0.0,1916.0,2451.0,502.0,0.0,592.0,2.0,0.0,,871.0,0.0,881.0,0.0,5.0,250.0
2022-06-24 05:15:00+00:00,,,,,1266.0,0.0,,93.0,,,,0.0,,0.0,0.0,,,,,,,,86.0,,,,,,,583.0,776.0,869.0,,,297.0,,,,,,,,,,,,,,,,,,961.0,,,411.0,,,,,,,,,,,333.0,,0.0,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,16.0,,0.0,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 05:30:00+00:00,,,,,1237.0,0.0,,119.0,,,,0.0,,0.0,0.0,,,,,,,,174.0,,,,,,,749.0,839.0,1047.0,,,141.0,,,,,,,,,,,,,,,,,,961.0,,,411.0,,,,,,,,,,,396.0,,0.0,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 05:45:00+00:00,,,,,1304.0,0.0,,143.0,,,,0.0,,0.0,0.0,,,,,,,,251.0,,,,,,,923.0,865.0,1237.0,,,239.0,,,,,,,,,,,,,,,,,,959.0,,,274.0,,,,,,,,,,,423.0,,0.0,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 06:00:00+00:00,0.0,94.0,0.0,0.0,1417.0,0.0,256.0,61.0,865.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,198.0,623.0,438.0,202.0,97.0,282.0,915.0,2046.0,1405.0,1069.0,0.0,653.0,952.0,701.0,1000.0,223.0,939.0,530.0,1058.0,700.0,0.0,0.0,0.0,547.0,1573.0,625.0,650.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,2027.0,807.0,2179.0,0.0,0.0,0.0,225.0,0.0,509.0,127.0,0.0,0.0,0.0,0.0,453.0,424.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,61.0,0.0,132.0,0.0,521.0,0.0,247.0,0.0,248.0,0.0,0.0,93.0,0.0,980.0,25.0,0.0,1.0,0.0,1441.0,75.0,577.0,0.0,1136.0,1209.0,0.0,0.0,0.0,613.0,0.0,128.0,171.0,333.0,419.0,0.0,403.0,0.0,0.0,0.0,0.0,1656.0,2299.0,395.0,0.0,597.0,57.0,0.0,,565.0,0.0,749.0,0.0,0.0,361.0
2022-06-24 06:15:00+00:00,,,,,1486.0,0.0,,46.0,,,,0.0,,0.0,0.0,,,,,,,,298.0,,,,,,,991.0,698.0,1038.0,,,675.0,,,,,,,,,,,,,,,,,,806.0,,,0.0,,,,,,,,,,,484.0,,0.0,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,118.0,,1.0,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,87.0,,,,,,,,
2022-06-24 06:30:00+00:00,,,,,1420.0,0.0,,31.0,,,,0.0,,0.0,0.0,,,,,,,,297.0,,,,,,,900.0,694.0,1053.0,,,741.0,,,,,,,,,,,,,,,,,,806.0,,,0.0,,,,,,,,,,,493.0,,0.0,,,,,,,,,,,,,,,141.0,,,,,,,,,,,,134.0,,0.0,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,110.0,,,,,,,,
2022-06-24 06:45:00+00:00,,,,,1365.0,0.0,,32.0,,,,0.0,,0.0,0.0,,,,,,,,275.0,,,,,,,886.0,705.0,1003.0,,,796.0,,,,,,,,,,,,,,,,,,806.0,,,0.0,,,,,,,,,,,450.0,,0.0,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,196.0,,1.0,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,94.0,,,,,,,,
2022-06-24 07:00:00+00:00,0.0,97.0,0.0,0.0,1030.0,0.0,251.0,32.0,843.0,24.0,0.0,0.0,159.0,0.0,0.0,0.0,167.0,187.0,652.0,444.0,206.0,250.0,305.0,810.0,1957.0,1511.0,1088.0,0.0,850.0,742.0,609.0,1312.0,484.0,1304.0,1100.0,1175.0,700.0,0.0,0.0,0.0,545.0,1568.0,1784.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,886.0,2168.0,23.0,0.0,0.0,237.0,0.0,509.0,161.0,0.0,0.0,0.0,0.0,420.0,490.0,341.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,330.0,0.0,148.0,0.0,494.0,0.0,253.0,0.0,183.0,0.0,0.0,35.0,0.0,1434.0,138.0,0.0,154.0,0.0,1346.0,75.0,1023.0,0.0,1185.0,1450.0,0.0,0.0,0.0,771.0,0.0,210.0,149.0,396.0,436.0,0.0,341.0,0.0,0.0,0.0,0.0,1675.0,1986.0,705.0,0.0,597.0,38.0,0.0,,524.0,0.0,745.0,0.0,1.0,345.0
2022-06-24 07:15:00+00:00,,,,,990.0,0.0,,30.0,,,,0.0,,0.0,0.0,,,,,,,,287.0,,,,,,,747.0,693.0,1272.0,,,1022.0,,,,,,,,,,,,,,,,,,886.0,,,0.0,,,,,,,,,,,526.0,,0.0,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,131.0,,154.0,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,29.0,,,,,,,,
2022-06-24 07:30:00+00:00,,,,,968.0,0.0,,31.0,,,,0.0,,0.0,0.0,,,,,,,,258.0,,,,,,,686.0,670.0,1286.0,,,877.0,,,,,,,,,,,,,,,,,,886.0,,,0.0,,,,,,,,,,,516.0,,0.0,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,55.0,,154.0,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,29.0,,,,,,,,
2022-06-24 07:45:00+00:00,,,,,995.0,0.0,,28.0,,,,0.0,,0.0,0.0,,,,,,,,261.0,,,,,,,685.0,644.0,1275.0,,,878.0,,,,,,,,,,,,,,,,,,886.0,,,0.0,,,,,,,,,,,509.0,,0.0,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,3.0,,154.0,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,25.0,,,,,,,,
2022-06-24 08:00:00+00:00,0.0,117.0,0.0,0.0,694.0,0.0,237.0,96.0,670.0,30.0,0.0,0.0,63.0,0.0,0.0,0.0,188.0,190.0,511.0,448.0,179.0,256.0,332.0,610.0,1899.0,1584.0,1128.0,0.0,977.0,761.0,547.0,1402.0,619.0,1250.0,1256.0,1222.0,700.0,0.0,0.0,0.0,505.0,1486.0,2913.0,563.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1957.0,827.0,2168.0,44.0,0.0,0.0,244.0,0.0,509.0,151.0,0.0,0.0,0.0,0.0,350.0,506.0,555.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,144.0,0.0,113.0,0.0,513.0,0.0,196.0,0.0,184.0,0.0,0.0,34.0,0.0,1220.0,0.0,0.0,270.0,0.0,1111.0,74.0,1385.0,0.0,1092.0,1513.0,0.0,0.0,0.0,767.0,0.0,210.0,121.0,355.0,416.0,0.0,253.0,0.0,0.0,0.0,0.0,1810.0,1774.0,621.0,0.0,593.0,0.0,0.0,,443.0,0.0,802.0,0.0,0.0,321.0
2022-06-24 08:15:00+00:00,,,,,651.0,0.0,,93.0,,,,0.0,,0.0,0.0,,,,,,,,272.0,,,,,,,719.0,484.0,1332.0,,,1053.0,,,,,,,,,,,,,,,,,,827.0,,,0.0,,,,,,,,,,,454.0,,0.0,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,0.0,,270.0,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 08:30:00+00:00,,,,,728.0,0.0,,105.0,,,,0.0,,0.0,0.0,,,,,,,,281.0,,,,,,,837.0,459.0,1145.0,,,1071.0,,,,,,,,,,,,,,,,,,827.0,,,0.0,,,,,,,,,,,436.0,,0.0,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,0.0,,270.0,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 08:45:00+00:00,,,,,801.0,0.0,,108.0,,,,0.0,,0.0,0.0,,,,,,,,262.0,,,,,,,879.0,389.0,1164.0,,,1130.0,,,,,,,,,,,,,,,,,,827.0,,,0.0,,,,,,,,,,,459.0,,0.0,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,4.0,,270.0,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-24 09:00:00+00:00,0.0,131.0,6.0,0.0,998.0,0.0,248.0,282.0,527.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,207.0,439.0,489.0,166.0,0.0,244.0,439.0,2072.0,1500.0,1046.0,0.0,1042.0,1458.0,481.0,1810.0,696.0,1286.0,1361.0,1324.0,700.0,0.0,0.0,0.0,538.0,1237.0,3628.0,572.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2070.0,796.0,2168.0,11.0,0.0,0.0,250.0,0.0,509.0,162.0,0.0,0.0,0.0,0.0,270.0,412.0,805.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,154.0,0.0,126.0,0.0,471.0,0.0,211.0,0.0,196.0,0.0,0.0,30.0,0.0,822.0,0.0,0.0,458.0,0.0,771.0,82.0,1400.0,0.0,1069.0,1423.0,0.0,0.0,0.0,722.0,0.0,222.0,118.0,355.0,415.0,0.0,156.0,0.0,0.0,0.0,0.0,1747.0,1792.0,675.0,0.0,497.0,0.0,0.0,,461.0,0.0,802.0,0.0,0.0,311.0
2022-06-24 09:15:00+00:00,,,,,974.0,0.0,,296.0,,,,0.0,,0.0,0.0,,,,,,,,221.0,,,,,,,1411.0,321.0,1730.0,,,1370.0,,,,,,,,,,,,,,,,,,796.0,,,0.0,,,,,,,,,,,327.0,,0.0,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,0.0,,457.0,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,0.0,,,,,,,,
